# q:-1.000000e+00, m:1.000000e+00, N:480 - x,px,py,pz,w
2.269183124895641868e+02 1.347193699186855498e-01 1.604603845834927101e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.271007586279337715e+02 1.422146331367687422e-01 2.042470878842862492e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.272501881537347401e+02 1.479517969296633706e-01 2.330573709086817269e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.274261858744022220e+02 1.546810076798605382e-01 2.640693124893166432e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.275719317453435053e+02 1.583772847133880224e-01 2.810495334224635267e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.277455465629569460e+02 1.616050699218299080e-01 2.974339769479501516e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.278919073702052174e+02 1.615404570391507089e-01 3.012449655623501421e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.280685704055036638e+02 1.597964564961375233e-01 3.012960483401512235e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.282201348883207288e+02 1.552774570972212664e-01 2.906395026747762289e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.284043298195808802e+02 1.484496167695026625e-01 2.724999267881174636e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.285639225594141237e+02 1.402322806159389534e-01 2.460319431327545603e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.287568321881980751e+02 1.302362163387055793e-01 2.089905882626344469e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.289236208701699127e+02 1.211418373784275138e-01 1.671637206713509904e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.291216802801476149e+02 1.122733253864831859e-01 1.141216613851405159e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.292907213696720987e+02 1.065638900574347459e-01 6.140998362273276251e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.294868743147666237e+02 1.033565987870014302e-01 2.542622546897466140e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.296516742406172682e+02 1.038112841717577228e-01 -5.522689976986480676e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.298398088583824688e+02 1.073691864775190574e-01 -1.145285858033692206e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.299966738744493853e+02 1.130739364823111492e-01 -1.648650456871880721e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.301756599073285372e+02 1.205559423975693378e-01 -2.147300594047008016e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.303258207160684492e+02 1.282575686999821163e-01 -2.550254274101204088e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.304997341833004327e+02 1.355880991878679609e-01 -2.913827792458089649e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.306480542280534110e+02 1.419510225607560905e-01 -3.191134436950522346e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.308235885364901492e+02 1.456936384997109812e-01 -3.391465055957108010e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.309759310112040964e+02 1.479656634399726667e-01 -3.519510981068795230e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.311591639498672066e+02 1.455363646480104522e-01 -3.521540768987316272e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.313198270945730712e+02 1.417957149042307907e-01 -3.467637886844772144e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.315134160555759024e+02 1.321367719175418620e-01 -3.236813239373448892e-01 0.000000000000000000e+00 1.963495408493620871e-03
