# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
2.296703831691915241e+02 1.069974832216420979e-01 4.510442244756711350e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.299322180858161744e+02 1.084205126860146862e-01 4.288189784253145474e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.300631405826505897e+02 1.093587085665726211e-01 4.133906597755353587e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.303249945153596627e+02 1.113607894756970251e-01 3.736080088346839523e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.304559195135109064e+02 1.121424570239733798e-01 3.495052750304551356e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.307177581436075684e+02 1.128421905355560251e-01 2.937375583255931281e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.308486610731414714e+02 1.124066676837419815e-01 2.621387935717540973e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.311104371356247213e+02 1.099594359975880065e-01 1.917325450999843479e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.312413071995230212e+02 1.078917950308761753e-01 1.547314132177716843e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.315030242936245202e+02 1.021407262576001090e-01 8.331998617259949932e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.316338745076011492e+02 9.842585696122682637e-02 5.038291850707741527e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.318955747943120969e+02 8.978664327343664764e-02 -4.888794390747806633e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.320264301837027858e+02 8.511227527265820270e-02 -2.692428202468286243e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.322881647790276247e+02 7.668595137043238141e-02 -5.875775124799103308e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.324190470103613677e+02 7.398939247521323093e-02 -6.893199783171876554e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.326808456903529816e+02 7.181802429618444616e-02 -7.909586264459163253e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.328117590041803737e+02 7.231069720698604653e-02 -8.007254190210281227e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.330736135862855747e+02 7.556273325302348409e-02 -7.722938441120350038e-04 0.000000000000000000e+00 1.963495408493620871e-03
